from,to,"from (manual)","to (manual)",Timezone,"Activity type",Data,GPS,Modified
2026-05-13T08:20:00-07:00,2026-05-13T08:45:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":150.08070373535,""effduration"":1500,""intensity"":61,""pause_duration"":0,""steps"":1934,""distance"":1330.1700439453,""metcumul"":6.2655539512634}",,2026-05-18T10:44:49-07:00
2026-05-13T20:42:00-07:00,2026-05-13T20:49:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":20.217021942139,""effduration"":420,""intensity"":0,""pause_duration"":0,""steps"":457,""distance"":317.95999145508,""metcumul"":3}",,2026-05-18T11:26:58-07:00
2026-05-23T16:43:00-07:00,2026-05-23T16:49:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":17.328876495361,""effduration"":360,""intensity"":0,""pause_duration"":0,""steps"":470,""distance"":320.30001831055,""metcumul"":3}",,2026-05-23T19:57:37-07:00
2026-05-24T12:31:00-07:00,2026-05-24T12:43:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":34.657752990723,""effduration"":720,""intensity"":0,""pause_duration"":0,""steps"":723,""distance"":475.29998779297,""metcumul"":3}",,2026-05-26T10:22:09-07:00
2026-05-29T19:50:00-07:00,2026-05-29T19:57:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":20.217021942139,""effduration"":452,""intensity"":0,""pause_duration"":0,""steps"":594,""distance"":371.69299316406,""metcumul"":3}",,2026-05-30T22:27:01-07:00
2026-05-31T16:45:00-07:00,2026-05-31T16:58:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":78.886764526367,""effduration"":660,""intensity"":62,""hr_average"":119,""hr_min"":103,""hr_max"":134,""hr_zone_0"":0,""hr_zone_1"":492,""hr_zone_2"":196,""hr_zone_3"":0,""pause_duration"":0,""steps"":714,""distance"":482.39996337891,""metcumul"":6.2860417366028}",,2026-05-31T22:57:08-07:00
2026-06-01T19:02:21-07:00,2026-06-01T19:41:54-07:00,,,America/Los_Angeles,Walking,"{""calories"":215.46734619141,""effduration"":2280,""intensity"":62,""manual_intensity"":50,""hr_average"":119,""hr_min"":93,""hr_max"":145,""hr_zone_0"":0,""hr_zone_1"":1896,""hr_zone_2"":450,""hr_zone_3"":0,""device_startdate"":1780365741,""device_enddate"":1780368114,""pause_duration"":6,""steps"":3583,""distance"":2415.6801757812,""metcumul"":5.6500000953674}",,2026-06-01T19:45:47-07:00
2026-06-01T19:02:21-07:00,2026-06-01T19:41:54-07:00,,,America/Los_Angeles,Walking,{},,2026-06-01T19:45:48-07:00
2026-06-06T14:47:00-07:00,2026-06-06T14:52:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":14.420313835144,""effduration"":300,""intensity"":0,""pause_duration"":0,""steps"":460,""distance"":319.34997558594,""metcumul"":3}",,2026-06-11T00:35:30-07:00
2026-06-09T15:19:00-07:00,2026-06-09T16:06:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":253.4467010498,""effduration"":2643,""intensity"":49,""pause_duration"":0,""steps"":3579,""distance"":2311.9260253906,""metcumul"":5.6092567443848}",,2026-06-11T00:35:31-07:00
2026-06-12T14:20:21-07:00,2026-06-12T15:57:15-07:00,,,America/Los_Angeles,Hiking,"{""calories"":523.39947509766,""effduration"":4680,""intensity"":59,""manual_intensity"":50,""hr_average"":116,""hr_min"":67,""hr_max"":177,""hr_zone_0"":805,""hr_zone_1"":3293,""hr_zone_2"":1368,""hr_zone_3"":287,""device_startdate"":1781299221,""device_enddate"":1781305035,""pause_duration"":7,""steps"":5398,""distance"":3503.7004394531,""metcumul"":5.6500000953674}",,2026-06-28T18:11:17-07:00
2026-06-12T14:20:21-07:00,2026-06-12T15:57:15-07:00,,,America/Los_Angeles,Hiking,{},,2026-06-12T15:58:09-07:00
2026-06-17T20:50:00-07:00,2026-06-17T21:10:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":149.18368530273,""effduration"":1200,""intensity"":90,""hr_average"":165,""hr_min"":165,""hr_max"":167,""hr_zone_0"":0,""hr_zone_1"":0,""hr_zone_2"":0,""hr_zone_3"":670,""pause_duration"":0,""steps"":1946,""distance"":1284.9500732422,""metcumul"":7.7720637321472}",,2026-06-20T16:05:49-07:00
2026-06-18T13:34:00-07:00,2026-06-18T13:39:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":30.786428451538,""effduration"":300,""intensity"":64,""pause_duration"":0,""steps"":453,""distance"":306.53997802734,""metcumul"":6.4155559539795}",,2026-06-20T16:06:04-07:00
2026-06-18T17:22:00-07:00,2026-06-18T17:32:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":51.986129760742,""effduration"":600,""intensity"":45,""pause_duration"":0,""steps"":823,""distance"":547.19000244141,""metcumul"":5.4166712760925}",,2026-06-20T16:06:04-07:00
2026-06-20T19:26:34-07:00,2026-06-20T19:53:31-07:00,,,America/Los_Angeles,Walking,"{""calories"":146.13768005371,""effduration"":1620,""intensity"":58,""manual_intensity"":50,""hr_average"":113,""hr_min"":92,""hr_max"":131,""hr_zone_0"":0,""hr_zone_1"":1545,""hr_zone_2"":49,""hr_zone_3"":0,""device_startdate"":1782008794,""device_enddate"":1782010411,""pause_duration"":0,""steps"":3771,""distance"":2587.5500488281,""metcumul"":5.6500000953674}","{""end_coordinate_latitude"":33.656414,""end_coordinate_longitude"":-117.837234,""region_center_latitude"":33.655939,""region_center_longitude"":-117.835304,""span_latitude_delta"":0.00185,""span_longitude_delta"":0.00389,""start_coordinate_latitude"":33.65538,""start_coordinate_longitude"":-117.835594,""avg_speed"":0.699829,""distance"":1131.623137,""max_speed"":1.594225,""min_speed"":0}",2026-06-20T21:04:04-07:00
2026-06-20T19:26:34-07:00,2026-06-20T19:53:31-07:00,,,America/Los_Angeles,Walking,{},,2026-06-20T19:54:14-07:00
2026-06-21T14:58:00-07:00,2026-06-21T15:04:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":17.275373458862,""effduration"":360,""intensity"":0,""pause_duration"":0,""steps"":449,""distance"":307.30999755859,""metcumul"":3}",,2026-06-22T21:59:31-07:00
2026-06-21T18:16:00-07:00,2026-06-21T18:22:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":17.275373458862,""effduration"":360,""intensity"":0,""pause_duration"":0,""steps"":458,""distance"":313.26998901367,""metcumul"":3}",,2026-06-22T21:59:32-07:00
2026-06-22T21:20:10-07:00,2026-06-22T21:58:54-07:00,,,America/Los_Angeles,Walking,"{""calories"":210.03337097168,""effduration"":2100,""intensity"":56,""manual_intensity"":50,""hr_average"":110,""hr_min"":54,""hr_max"":170,""hr_zone_0"":514,""hr_zone_1"":1212,""hr_zone_2"":495,""hr_zone_3"":35,""device_startdate"":1782188410,""device_enddate"":1782190734,""pause_duration"":8,""steps"":2090,""distance"":1409.1796875,""metcumul"":5.6500000953674}",,2026-06-22T21:59:33-07:00
2026-06-22T21:20:10-07:00,2026-06-22T21:58:54-07:00,,,America/Los_Angeles,Walking,{},,2026-06-22T21:59:33-07:00
2026-06-25T21:54:22-07:00,2026-06-25T22:29:52-07:00,,,America/Los_Angeles,Walking,"{""calories"":191.75109863281,""effduration"":2100,""intensity"":71,""manual_intensity"":50,""hr_average"":135,""hr_min"":94,""hr_max"":176,""hr_zone_0"":0,""hr_zone_1"":946,""hr_zone_2"":747,""hr_zone_3"":435,""device_startdate"":1782449662,""device_enddate"":1782451792,""pause_duration"":0,""steps"":3621,""distance"":2458.0502929688,""metcumul"":5.6500000953674}","{""end_coordinate_latitude"":33.957515,""end_coordinate_longitude"":-117.32862,""region_center_latitude"":33.957365,""region_center_longitude"":-117.328662,""span_latitude_delta"":0.000316,""span_longitude_delta"":8.3e-5,""start_coordinate_latitude"":33.957206,""start_coordinate_longitude"":-117.328651,""avg_speed"":-1,""distance"":41.411497,""max_speed"":1.151608,""min_speed"":0.373158}",2026-07-01T18:06:13-07:00
2026-06-25T21:54:22-07:00,2026-06-25T22:29:52-07:00,,,America/Los_Angeles,Walking,{},,2026-06-25T22:36:18-07:00
2026-06-28T15:45:09-07:00,2026-06-28T17:44:43-07:00,,,America/Los_Angeles,Hiking,"{""calories"":645.83209228516,""effduration"":5770,""intensity"":58,""manual_intensity"":50,""manual_distance"":1708.6760253906,""manual_calories"":107.70176696777,""hr_average"":126,""hr_min"":72,""hr_max"":173,""hr_zone_0"":216,""hr_zone_1"":3229,""hr_zone_2"":2647,""hr_zone_3"":160,""device_startdate"":1782686709,""device_enddate"":1782693883,""pause_duration"":915,""steps"":8298,""distance"":5444.740234375,""metcumul"":5.6500000953674}","{""end_coordinate_latitude"":34.170452,""end_coordinate_longitude"":-117.522377,""region_center_latitude"":34.177463,""region_center_longitude"":-117.52362,""span_latitude_delta"":0.014022,""span_longitude_delta"":0.003402,""start_coordinate_latitude"":34.184474,""start_coordinate_longitude"":-117.524482,""avg_speed"":-1,""distance"":1710.496395,""max_speed"":1.902239,""min_speed"":0.115485}",2026-07-09T16:35:17-07:00
2026-06-28T15:45:09-07:00,2026-06-28T17:44:43-07:00,,,America/Los_Angeles,Hiking,{},,2026-06-28T17:44:53-07:00
2026-06-28T15:43:00-07:00,2026-06-28T16:26:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":232.26190185547,""effduration"":2400,""intensity"":71,""manual_intensity"":50,""manual_calories"":208,""hr_average"":136,""hr_min"":78,""hr_max"":173,""hr_zone_0"":97,""hr_zone_1"":591,""hr_zone_2"":1748,""hr_zone_3"":115,""device_startdate"":1782686580,""device_enddate"":1782689160,""pause_duration"":0,""steps"":2871,""distance"":1863.2890625,""metcumul"":5.6500000953674}",,2026-07-05T10:47:30-07:00
2026-07-11T15:36:00-07:00,2026-07-11T15:52:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":86.162498474121,""effduration"":960,""intensity"":51,""manual_intensity"":50,""manual_distance"":19.16304397583,""manual_calories"":54.926502227783,""hr_average"":105,""hr_min"":73,""hr_max"":154,""hr_zone_0"":225,""hr_zone_1"":549,""hr_zone_2"":182,""hr_zone_3"":0,""device_startdate"":1783809360,""device_enddate"":1783810320,""pause_duration"":0,""steps"":169,""distance"":104.49183654785,""metcumul"":5.6500000953674}","{""end_coordinate_latitude"":33.689208,""end_coordinate_longitude"":-117.882881,""region_center_latitude"":33.689235,""region_center_longitude"":-117.882919,""span_latitude_delta"":5.3e-5,""span_longitude_delta"":7.6e-5,""start_coordinate_latitude"":33.689243,""start_coordinate_longitude"":-117.882896,""avg_speed"":-1,""distance"":17.356654,""max_speed"":0.101356,""min_speed"":0}",2026-07-16T13:55:37-07:00
2026-07-11T16:46:00-07:00,2026-07-11T16:58:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":64.621871948242,""effduration"":720,""intensity"":57,""manual_intensity"":50,""manual_distance"":431.71365356445,""manual_calories"":35.966983795166,""hr_average"":114,""hr_min"":95,""hr_max"":134,""hr_zone_0"":0,""hr_zone_1"":636,""hr_zone_2"":80,""hr_zone_3"":0,""device_startdate"":1783813560,""device_enddate"":1783814280,""pause_duration"":0,""steps"":507,""distance"":313.47552490234,""metcumul"":5.6500000953674}","{""end_coordinate_latitude"":33.691749,""end_coordinate_longitude"":-117.887504,""region_center_latitude"":33.690464,""region_center_longitude"":-117.887401,""span_latitude_delta"":0.002655,""span_longitude_delta"":0.001411,""start_coordinate_latitude"":33.689136,""start_coordinate_longitude"":-117.886695,""avg_speed"":0.600352,""distance"":432.253721,""max_speed"":2.158603,""min_speed"":0}",2026-07-12T11:51:43-07:00
2026-07-11T20:35:00-07:00,2026-07-11T20:55:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":107.703125,""effduration"":1140,""intensity"":56,""manual_intensity"":50,""manual_calories"":64.024917602539,""hr_average"":113,""hr_min"":91,""hr_max"":167,""hr_zone_0"":0,""hr_zone_1"":982,""hr_zone_2"":78,""hr_zone_3"":18,""device_startdate"":1783827300,""device_enddate"":1783828500,""pause_duration"":10,""steps"":1853,""distance"":1246.9901123047,""metcumul"":5.6500000953674}",,2026-07-12T11:51:51-07:00
2026-07-11T20:35:35-07:00,2026-07-11T20:55:05-07:00,,,America/Los_Angeles,Walking,{},,2026-07-12T11:51:52-07:00
2026-07-12T21:52:37-07:00,2026-07-12T22:22:37-07:00,,,America/Los_Angeles,Swimming,"{""calories"":247.33592224121,""effduration"":0,""manual_calories"":207.22402954102,""device_startdate"":1783918357,""device_enddate"":1783920157,""pause_duration"":0,""laps"":0,""mvts"":0,""pool_length"":25,""type"":9}",,2026-07-12T22:23:15-07:00
2026-07-12T21:55:00-07:00,2026-07-12T22:25:00-07:00,,,America/Los_Angeles,Swimming,"{""calories"":161.93756103516,""manual_distance"":0,""manual_calories"":162,""pause_duration"":0,""laps"":0,""mvts"":0,""pool_length"":25,""type"":9}",,2026-07-13T07:47:44-07:00
2026-07-13T09:18:00-07:00,2026-07-13T09:28:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":53.655380249023,""effduration"":600,""intensity"":55,""manual_intensity"":50,""manual_calories"":21.092769622803,""hr_average"":112,""hr_min"":74,""hr_max"":134,""hr_zone_0"":25,""hr_zone_1"":535,""hr_zone_2"":35,""hr_zone_3"":0,""device_startdate"":1783959480,""device_enddate"":1783960080,""pause_duration"":0,""steps"":126,""distance"":82.208709716797,""metcumul"":5.6500000953674}",,2026-07-13T11:58:32-07:00
2026-07-13T11:01:00-07:00,2026-07-13T11:19:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":96.579689025879,""effduration"":1140,""intensity"":43,""manual_intensity"":50,""manual_calories"":30.65584564209,""hr_average"":93,""hr_min"":73,""hr_max"":128,""hr_zone_0"":336,""hr_zone_1"":619,""hr_zone_2"":2,""hr_zone_3"":0,""device_startdate"":1783965660,""device_enddate"":1783966740,""pause_duration"":0,""steps"":458,""distance"":299.5302734375,""metcumul"":5.6500000953674}",,2026-07-15T14:36:18-07:00
2026-07-13T15:30:00-07:00,2026-07-13T15:55:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":134.13845825195,""effduration"":1440,""intensity"":58,""manual_intensity"":50,""manual_calories"":83.951507568359,""hr_average"":117,""hr_min"":91,""hr_max"":149,""hr_zone_0"":0,""hr_zone_1"":1107,""hr_zone_2"":359,""hr_zone_3"":0,""device_startdate"":1783981800,""device_enddate"":1783983300,""pause_duration"":0,""steps"":1796,""distance"":1159.2601318359,""metcumul"":5.6500000953674}",,2026-07-14T11:13:20-07:00
2026-07-13T16:43:00-07:00,2026-07-13T17:10:00-07:00,,,America/Los_Angeles,Hiking,"{""calories"":144.86953735352,""effduration"":1560,""intensity"":59,""manual_intensity"":50,""manual_calories"":88.675140380859,""hr_average"":118,""hr_min"":110,""hr_max"":129,""hr_zone_0"":0,""hr_zone_1"":1552,""hr_zone_2"":35,""hr_zone_3"":0,""device_startdate"":1783986180,""device_enddate"":1783987800,""pause_duration"":0,""steps"":2465,""distance"":1675.9702148438,""metcumul"":5.6500000953674}",,2026-07-14T11:13:21-07:00
2026-07-13T17:59:00-07:00,2026-07-13T18:09:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":53.655380249023,""effduration"":540,""intensity"":51,""manual_intensity"":50,""manual_distance"":548.45947265625,""manual_calories"":25.519420623779,""hr_average"":105,""hr_min"":92,""hr_max"":116,""hr_zone_0"":0,""hr_zone_1"":566,""hr_zone_2"":0,""hr_zone_3"":0,""device_startdate"":1783990740,""device_enddate"":1783991340,""pause_duration"":0,""steps"":794,""distance"":527.88000488281,""metcumul"":5.6500000953674}","{""end_coordinate_latitude"":33.34925,""end_coordinate_longitude"":-118.326171,""region_center_latitude"":33.347135,""region_center_longitude"":-118.326805,""span_latitude_delta"":0.00423,""span_longitude_delta"":0.001388,""start_coordinate_latitude"":33.34502,""start_coordinate_longitude"":-118.326583,""avg_speed"":0.909638,""distance"":545.782717,""max_speed"":1.542734,""min_speed"":0.42309}",2026-07-14T11:13:21-07:00
2026-07-13T18:24:00-07:00,2026-07-13T18:41:00-07:00,,,America/Los_Angeles,Walking,"{""calories"":91.214149475098,""effduration"":1020,""intensity"":53,""manual_intensity"":50,""manual_distance"":1104.8604736328,""manual_calories"":48.384037017822,""hr_average"":108,""hr_min"":99,""hr_max"":114,""hr_zone_0"":0,""hr_zone_1"":1016,""hr_zone_2"":0,""hr_zone_3"":0,""device_startdate"":1783992240,""device_enddate"":1783993260,""pause_duration"":0,""steps"":1459,""distance"":981.98480224609,""metcumul"":5.6500000953674}","{""end_coordinate_latitude"":33.344345,""end_coordinate_longitude"":-118.322219,""region_center_latitude"":33.34589,""region_center_longitude"":-118.324851,""span_latitude_delta"":0.005996,""span_longitude_delta"":0.005264,""start_coordinate_latitude"":33.348888,""start_coordinate_longitude"":-118.326148,""avg_speed"":1.085189,""distance"":1106.892947,""max_speed"":1.408306,""min_speed"":0.254531}",2026-07-14T11:13:21-07:00
2026-07-16T13:57:50-07:00,2026-07-16T14:08:07-07:00,,,America/Los_Angeles,Walking,"{""calories"":55.175617218018,""effduration"":0,""intensity"":43,""manual_intensity"":50,""hr_average"":94,""hr_min"":70,""hr_max"":118,""hr_zone_0"":215,""hr_zone_1"":375,""hr_zone_2"":0,""hr_zone_3"":0,""device_startdate"":1784235470,""device_enddate"":1784236087,""pause_duration"":7,""metcumul"":5.6500000953674}","{""end_coordinate_latitude"":33.956813,""end_coordinate_longitude"":-117.33226,""region_center_latitude"":33.956747,""region_center_longitude"":-117.33229,""span_latitude_delta"":0.000156,""span_longitude_delta"":9.1e-5,""start_coordinate_latitude"":33.956668,""start_coordinate_longitude"":-117.332336,""avg_speed"":0.059676,""distance"":36.40229,""max_speed"":0.16448,""min_speed"":0}",2026-07-16T14:08:17-07:00
2026-07-16T13:57:50-07:00,2026-07-16T14:08:07-07:00,,,America/Los_Angeles,Walking,{},,2026-07-16T14:08:17-07:00
2026-07-16T14:11:38-07:00,2026-07-16T14:21:49-07:00,,,America/Los_Angeles,Walking,"{""calories"":54.639064788818,""effduration"":240,""intensity"":54,""manual_intensity"":50,""hr_average"":111,""hr_min"":97,""hr_max"":124,""hr_zone_0"":0,""hr_zone_1"":523,""hr_zone_2"":0,""hr_zone_3"":0,""device_startdate"":1784236298,""device_enddate"":1784236909,""pause_duration"":5,""steps"":318,""distance"":209.09999084473,""metcumul"":5.6500000953674}","{""end_coordinate_latitude"":33.956806,""end_coordinate_longitude"":-117.33226,""region_center_latitude"":33.956773,""region_center_longitude"":-117.332286,""span_latitude_delta"":0.000217,""span_longitude_delta"":9.9e-5,""start_coordinate_latitude"":33.956733,""start_coordinate_longitude"":-117.332298,""avg_speed"":0.07598,""distance"":46.044132,""max_speed"":0,""min_speed"":0}",2026-07-16T14:22:08-07:00
2026-07-16T14:11:38-07:00,2026-07-16T14:21:49-07:00,,,America/Los_Angeles,Walking,{},,2026-07-16T14:22:08-07:00
2026-07-16T14:25:42-07:00,2026-07-16T14:35:53-07:00,,,America/Los_Angeles,Walking,"{""calories"":54.639064788818,""effduration"":540,""intensity"":48,""manual_intensity"":50,""hr_average"":103,""hr_min"":95,""hr_max"":116,""hr_zone_0"":0,""hr_zone_1"":581,""hr_zone_2"":0,""hr_zone_3"":0,""device_startdate"":1784237142,""device_enddate"":1784237753,""pause_duration"":5,""steps"":732,""distance"":459.55999755859,""metcumul"":5.6500000953674}","{""end_coordinate_latitude"":33.95679,""end_coordinate_longitude"":-117.332237,""region_center_latitude"":33.956735,""region_center_longitude"":-117.332283,""span_latitude_delta"":0.000125,""span_longitude_delta"":9.1e-5,""start_coordinate_latitude"":33.956672,""start_coordinate_longitude"":-117.33229,""avg_speed"":0.049789,""distance"":30.172325,""max_speed"":0.22299,""min_speed"":0}",2026-07-16T14:36:18-07:00
2026-07-16T14:25:42-07:00,2026-07-16T14:35:53-07:00,,,America/Los_Angeles,Walking,{},,2026-07-16T14:36:18-07:00
